property_id,prop_type,price,baths_half,baths_full,beds,city,postal_code,state_code,county,building_size
M2795310875,condo,450000.0,0.0,1.0,2,Los Angeles,90015,CA,Los Angeles,859.0
M1849269436,condo,549900.0,0.0,2.0,2,Los Angeles,90020,CA,Los Angeles,1169.0
M1530276820,condo,429900.0,0.0,2.0,3,North Hollywood,91605,CA,Los Angeles,1257.0
M2778006883,condo,469000.0,1.0,2.0,2,Canoga Park,91304,CA,Los Angeles,1465.0
M2385380981,condo,1050000.0,0.0,2.0,1,Los Angeles,90017,CA,Los Angeles,977.0
M1695994614,condo,380000.0,0.0,2.0,2,Los Angeles,90042,CA,Los Angeles,753.0
M1747371296,condo,755000.0,0.0,3.0,3,San Pedro,90732,CA,Los Angeles,2013.0
M1122597924,condo,1200000.0,0.0,3.0,3,Los Angeles,90025,CA,Los Angeles,1726.0
M1089015166,condo,389999.0,0.0,1.0,2,Los Angeles,90016,CA,Los Angeles,748.0
M1752321369,condo,549000.0,1.0,2.0,2,Valley Village,91601,CA,Los Angeles,1122.0
M1854024955,condo,454900.0,0.0,2.0,2,Los Angeles,90042,CA,Los Angeles,1100.0
M2337523443,condo,550000.0,0.0,3.0,3,Northridge,91324,CA,Los Angeles,1894.0
M1755002345,condo,378000.0,0.0,3.0,2,Harbor City,90710,CA,Los Angeles,1328.0
M1024522187,condo,385000.0,0.0,2.0,3,Winnetka,91306,CA,Los Angeles,1340.0
M2062603904,condo,343000.0,0.0,1.0,1,San Pedro,90732,CA,Los Angeles,771.0
M1911289928,condo,549945.0,0.0,3.0,3,Sun Valley,91352,CA,Los Angeles,1385.0
M1926045501,condo,500000.0,0.0,2.0,2,Los Angeles,90006,CA,Los Angeles,1177.0
M2957671067,condo,462000.0,0.0,3.0,2,Woodland Hills,91367,CA,Los Angeles,1519.0
M2816871654,condo,319000.0,0.0,1.0,2,Winnetka,91306,CA,Los Angeles,786.0
M2623261020,condo,795000.0,0.0,2.0,2,Sherman Oaks,91403,CA,Los Angeles,1734.0
M1664673553,condo,2150000.0,1.0,3.0,3,Los Angeles,90049,CA,Los Angeles,3500.0
M2347831588,condo,227500.0,0.0,1.0,2,Pacoima,91331,CA,Los Angeles,670.0
M2029167365,condo,467999.0,0.0,2.0,2,Encino,91316,CA,Los Angeles,1415.0
M2920210113,condo,559000.0,0.0,3.0,2,Woodland Hills,91367,CA,Los Angeles,1666.0
M1540691901,condo,875000.0,0.0,2.0,2,Los Angeles,90049,CA,Los Angeles,1077.0
M2027413631,condo,599000.0,0.0,1.0,1,Los Angeles,90015,CA,Los Angeles,705.0
M1671782666,condo,565000.0,0.0,1.0,1,Los Angeles,90013,CA,Los Angeles,940.0
M2430399617,condo,1499000.0,0.0,4.0,3,Los Angeles,90024,CA,Los Angeles,2426.0
M2505350323,condo,1099000.0,1.0,2.0,3,Los Angeles,90025,CA,Los Angeles,1829.0
M1894719365,condo,579000.0,0.0,2.0,3,Los Angeles,90042,CA,Los Angeles,1495.0
M1687428369,condo,365000.0,0.0,2.0,2,Tarzana,91356,CA,Los Angeles,870.0
M2674151073,condo,779000.0,0.0,2.0,2,Los Angeles,90046,CA,Los Angeles,1148.0
M2839529955,condo,499000.0,0.0,1.0,1,Los Angeles,90027,CA,Los Angeles,636.0
M1732829813,condo,949999.0,1.0,2.0,2,Venice,90291,CA,Los Angeles,935.0
M1485565913,condo,849999.0,1.0,3.0,5,West Hills,91307,CA,Los Angeles,2452.0
M2977438065,condo,699000.0,0.0,2.0,1,Los Angeles,90046,CA,Los Angeles,996.0
M2376021208,condo,899000.0,0.0,1.0,0,Los Angeles,90013,CA,Los Angeles,1300.0
M2203639507,condo,1145000.0,0.0,3.0,2,Los Angeles,90010,CA,Los Angeles,2234.0
M1835187831,condo,550000.0,0.0,1.0,1,Los Angeles,90017,CA,Los Angeles,790.0
M2218815884,condo,2235000.0,1.0,3.0,3,Los Angeles,90049,CA,Los Angeles,2370.0
M2660210338,condo,1225000.0,1.0,2.0,3,Los Angeles,90025,CA,Los Angeles,1734.0
M2855114490,condo,829000.0,0.0,2.0,3,Los Angeles,90046,CA,Los Angeles,1288.0
M2919443730,condo,499000.0,0.0,2.0,2,Los Angeles,90012,CA,Los Angeles,1243.0
M2009110430,condo,949000.0,0.0,1.0,1,Los Angeles,90028,CA,Los Angeles,1460.0
M2380693149,condo,750000.0,0.0,1.0,1,Los Angeles,90039,CA,Los Angeles,608.0
M2525927635,condo,719000.0,0.0,2.0,2,Los Angeles,90004,CA,Los Angeles,1330.0
M2966828886,condo,799000.0,0.0,1.0,1,Los Angeles,90017,CA,Los Angeles,865.0
M1910427769,condo,499000.0,0.0,1.0,1,Los Angeles,90013,CA,Los Angeles,700.0
M2659475292,condo,296500.0,0.0,2.0,2,Panorama City,91402,CA,Los Angeles,898.0
M1360804458,condo,550000.0,1.0,2.0,2,Woodland Hills,91364,CA,Los Angeles,1358.0
M2844196272,condo,520000.0,0.0,3.0,2,Woodland Hills,91367,CA,Los Angeles,1354.0
M2995502296,condo,336000.0,0.0,2.0,2,Van Nuys,91406,CA,Los Angeles,1024.0
M1837840867,condo,1275000.0,0.0,4.0,6,Woodland Hills,91367,CA,Los Angeles,3230.0
M2497976070,condo,405000.0,1.0,3.0,3,Pacoima,91331,CA,Los Angeles,1286.0
M2391492752,condo,499000.0,0.0,3.0,2,Valley Village,91607,CA,Los Angeles,1163.0
M1732455931,condo,499000.0,0.0,2.0,2,Sherman Oaks,91423,CA,Los Angeles,1166.0
M2713785099,condo,495000.0,0.0,1.0,1,Los Angeles,90014,CA,Los Angeles,752.0
M1716322589,condo,1025000.0,0.0,1.0,1,Los Angeles,90013,CA,Los Angeles,1340.0
M2603639538,condo,499000.0,0.0,3.0,3,Northridge,91324,CA,Los Angeles,1597.0
M1002370472,condo,1999000.0,1.0,2.0,3,Playa Vista,90094,CA,Los Angeles,2052.0
M9263638774,condo,524000.0,0.0,1.0,1,Los Angeles,90015,CA,Los Angeles,741.0
M2885815329,condo,649000.0,0.0,1.0,1,Pacific Palisades,90272,CA,Los Angeles,684.0
M1311850095,condo,438000.0,0.0,1.0,0,Los Angeles,90024,CA,Los Angeles,475.0
M2246051298,condo,635000.0,0.0,1.0,2,Los Angeles,90026,CA,Los Angeles,880.0
M2714526536,condo,1029000.0,0.0,2.0,2,Los Angeles,90049,CA,Los Angeles,1520.0
M2058075587,condo,949000.0,0.0,2.0,2,Los Angeles,90064,CA,Los Angeles,1673.0
M1531983012,condo,1395000.0,0.0,4.0,3,Los Angeles,90066,CA,Los Angeles,1890.0
M1648724279,condo,1259000.0,1.0,2.0,2,Los Angeles,90049,CA,Los Angeles,1847.0
M1401659823,condo,1149000.0,1.0,2.0,3,Los Angeles,90025,CA,Los Angeles,1769.0
M2698204053,condo,1625000.0,1.0,2.0,2,Los Angeles,90049,CA,Los Angeles,2254.0
M1915572915,condo,745000.0,0.0,1.0,1,Los Angeles,90028,CA,Los Angeles,1000.0
M1413843494,condo,464900.0,0.0,2.0,2,Tarzana,91356,CA,Los Angeles,1121.0
M2400433429,condo,470000.0,1.0,1.0,3,Reseda,91335,CA,Los Angeles,1269.0
M1722285140,condo,599000.0,0.0,2.0,2,Los Angeles,90038,CA,Los Angeles,890.0
M1443294961,condo,349000.0,0.0,2.0,2,Canoga Park,91304,CA,Los Angeles,1038.0
M1290794501,condo,619950.0,1.0,2.0,2,Studio City,91604,CA,Los Angeles,1316.0
M1534536173,condo,1225000.0,1.0,3.0,3,Los Angeles,90024,CA,Los Angeles,1970.0
M2744627513,condo,365000.0,0.0,1.0,1,Los Angeles,90066,CA,Los Angeles,555.0
M2876983300,condo,169695.0,0.0,1.0,1,Pacific Palisades,90272,CA,Los Angeles,593.0
M2897118282,condo,599000.0,1.0,2.0,1,Los Angeles,90048,CA,Los Angeles,719.0
M1093608569,condo,339000.0,0.0,2.0,2,Encino,91316,CA,Los Angeles,1149.0
M2686591600,condo,1175000.0,0.0,2.0,2,Los Angeles,90049,CA,Los Angeles,1296.0
M1497398109,condo,4950000.0,2.0,3.0,3,Los Angeles,90024,CA,Los Angeles,4400.0
M2315620515,condo,720000.0,0.0,2.0,2,Los Angeles,90064,CA,Los Angeles,1399.0
M9981972950,condo,510000.0,0.0,1.0,0,Los Angeles,90017,CA,Los Angeles,482.0
M2427315439,condo,639995.0,0.0,2.0,3,Sherman Oaks,91403,CA,Los Angeles,1402.0
M2423628589,condo,739000.0,1.0,2.0,2,Los Angeles,90064,CA,Los Angeles,948.0
M2129867673,condo,649999.0,1.0,3.0,4,Los Angeles,91311,CA,Los Angeles,2206.0
M2938561158,condo,609000.0,0.0,2.0,2,Los Angeles,90057,CA,Los Angeles,1355.0
M2915716677,condo,1050000.0,0.0,2.0,2,Los Angeles,90025,CA,Los Angeles,1468.0
M1887179814,condo,685000.0,0.0,2.0,1,Los Angeles,90024,CA,Los Angeles,728.0
M2381576159,condo,560000.0,0.0,1.0,1,Los Angeles,90069,CA,Los Angeles,664.0
M2716655311,condo,449888.0,0.0,1.0,1,Los Angeles,90048,CA,Los Angeles,569.0
M2644654819,condo,409900.0,0.0,2.0,2,Sunland,91040,CA,Los Angeles,1095.0
M1084530658,condo,399995.0,1.0,1.0,2,Mission Hills San Fer,91345,CA,Los Angeles,975.0
M2414061392,condo,420000.0,1.0,2.0,3,Panorama City,91402,CA,Los Angeles,1475.0
M2872898568,condo,510000.0,0.0,1.0,1,Los Angeles,90015,CA,Los Angeles,754.0
M9408918460,condo,1225900.0,0.0,2.0,3,Playa Vista,90094,CA,Los Angeles,1322.0
M2306676689,condo,680000.0,0.0,2.0,2,Los Angeles,90025,CA,Los Angeles,949.0
M2946061304,condo,395000.0,0.0,2.0,3,Canoga Park,91304,CA,Los Angeles,1323.0
M2951550770,condo,549000.0,0.0,2.0,2,Woodland Hills,91367,CA,Los Angeles,1240.0
M2804412538,condo,799000.0,0.0,1.0,1,Los Angeles,90014,CA,Los Angeles,910.0
M2339968016,condo,450000.0,1.0,2.0,3,Sunland,91040,CA,Los Angeles,1204.0
M2355906467,condo,2080000.0,0.0,3.0,3,Playa Del Rey,90293,CA,Los Angeles,1660.0
M9073992689,condo,715000.0,1.0,3.0,4,Northridge,91324,CA,Los Angeles,1814.0
M1456550265,condo,399000.0,0.0,2.0,3,Tarzana,91356,CA,Los Angeles,1096.0
M1945812225,condo,685000.0,0.0,2.0,2,Los Angeles,90012,CA,Los Angeles,1042.0
M2120447402,condo,835000.0,0.0,2.0,2,Los Angeles,90077,CA,Los Angeles,1218.0
M2111468236,condo,475000.0,0.0,2.0,3,Chatsworth,91311,CA,Los Angeles,1652.0
M2911319754,condo,399000.0,0.0,1.0,1,Los Angeles,90057,CA,Los Angeles,715.0
M2643416818,condo,534900.0,1.0,2.0,2,San Pedro,90732,CA,Los Angeles,1360.0
M1489642422,condo,579000.0,1.0,2.0,2,Tarzana,91356,CA,Los Angeles,2112.0
M1954904013,condo,209000.0,0.0,1.0,1,Sun Valley,91352,CA,Los Angeles,369.0
M2095146486,condo,1499000.0,1.0,1.0,2,Los Angeles,90024,CA,Los Angeles,1155.0
M2712439643,condo,788000.0,0.0,2.0,2,Los Angeles,90049,CA,Los Angeles,1255.0
M1515281390,condo,549999.0,0.0,2.0,2,Encino,91316,CA,Los Angeles,1582.0
M2245803581,condo,1049000.0,0.0,3.0,5,Los Angeles,90034,CA,Los Angeles,1960.0
M1804939412,condo,2945000.0,1.0,3.0,4,Venice,90291,CA,Los Angeles,3150.0
M1426023925,condo,799000.0,1.0,2.0,3,Los Angeles,90036,CA,Los Angeles,1601.0
M1377960611,condo,469000.0,0.0,1.0,1,Los Angeles,90014,CA,Los Angeles,659.0
M2543999844,condo,575000.0,0.0,1.0,1,Los Angeles,90015,CA,Los Angeles,988.0
M2340989511,condo,2129000.0,1.0,2.0,2,Pacific Palisades,90272,CA,Los Angeles,1916.0
M1573946266,condo,569000.0,0.0,1.0,1,Los Angeles,90015,CA,Los Angeles,650.0
M2856613351,condo,749000.0,0.0,2.0,2,Los Angeles,90012,CA,Los Angeles,1629.0
M1728220056,condo,465000.0,0.0,3.0,3,Sylmar,91342,CA,Los Angeles,1616.0
M2576741751,condo,499000.0,1.0,2.0,2,Valley Village,91607,CA,Los Angeles,1155.0
M1051675945,condo,145000.0,0.0,2.0,3,Bakersfield,93309,CA,Kern,1312.0
M1219495337,condo,175000.0,0.0,2.0,2,Bakersfield,93309,CA,Kern,1079.0
M1654299833,condo,155000.0,1.0,2.0,3,Bakersfield,93309,CA,Kern,1452.0
M1794734872,condo,285000.0,0.0,2.0,2,Bakersfield,93311,CA,Kern,1362.0
M1719980123,condo,459000.0,1.0,3.0,4,Bakersfield,93309,CA,Kern,3231.0
M1490669451,condo,199000.0,0.0,2.0,3,Bakersfield,93309,CA,Kern,1576.0
M2987560309,condo,124900.0,1.0,1.0,2,Bakersfield,93306,CA,Kern,1392.0
M2455550827,condo,129000.0,0.0,2.0,3,Bakersfield,93301,CA,Kern,1522.0
M2988392967,condo,167000.0,1.0,1.0,3,Bakersfield,93305,CA,Kern,1520.0
M1652697398,condo,155000.0,1.0,2.0,3,Bakersfield,93309,CA,Kern,966.0
M1571942100,condo,127000.0,1.0,1.0,2,Bakersfield,93309,CA,Kern,1670.0
M1376459487,condo,189990.0,0.0,2.0,2,Bakersfield,93309,CA,Kern,990.0
M2962112042,condo,119950.0,0.0,2.0,2,Bakersfield,93301,CA,Kern,1024.0
M2347949560,condo,100000.0,1.0,1.0,3,Bakersfield,93309,CA,Kern,1838.0
M1527860862,condo,224000.0,0.0,2.0,3,Bakersfield,93309,CA,Kern,1197.0
M2900382947,condo,117000.0,0.0,2.0,3,Bakersfield,93309,CA,Kern,980.0
M2494997974,condo,99950.0,0.0,1.0,2,Bakersfield,93309,CA,Kern,1417.0
M1550327854,condo,155000.0,1.0,2.0,3,Bakersfield,93309,CA,Kern,2022.0
M2455969160,condo,204000.0,0.0,2.0,3,Bakersfield,93309,CA,Kern,1700.0
M1357361655,condo,180000.0,1.0,2.0,3,Bakersfield,93301,CA,Kern,1398.0
M2760642571,condo,139500.0,0.0,2.0,3,Bakersfield,93309,CA,Kern,966.0
M1571904835,condo,105000.0,1.0,1.0,2,Bakersfield,93309,CA,Kern,1368.0
M1812183768,condo,149900.0,0.0,2.0,3,Bakersfield,93301,CA,Kern,936.0
M2986460521,condo,91000.0,0.0,2.0,2,Bakersfield,93309,CA,Kern,550.0
M2974670481,condo,75000.0,0.0,1.0,1,Bakersfield,93307,CA,Kern,1118.0
M1602649237,condo,109950.0,0.0,2.0,2,Bakersfield,93309,CA,Kern,1868.0
M1529835957,condo,215900.0,0.0,2.0,3,Bakersfield,93309,CA,Kern,1640.0
M1529022404,condo,222000.0,0.0,2.0,2,Bakersfield,93309,CA,Kern,1388.0
M1362168961,condo,119900.0,0.0,2.0,2,Bakersfield,93301,CA,Kern,1407.0
M1643529976,condo,119000.0,1.0,1.0,3,Bakersfield,93309,CA,Kern,1243.0
M2521568591,condo,99900.0,0.0,1.0,2,Bakersfield,93309,CA,Kern,1052.0
M1420154768,condo,125000.0,1.0,2.0,2,Bakersfield,93301,CA,Kern,1853.0
M1584663758,condo,420000.0,0.0,2.0,2,Riverside,92507,CA,Riverside,1774.0
M1219010330,condo,319888.0,1.0,1.0,3,Riverside,92504,CA,Riverside,1302.0
M1593831180,condo,299000.0,0.0,2.0,3,Riverside,92507,CA,Riverside,1281.0
M1612442779,condo,249900.0,0.0,2.0,3,Riverside,92503,CA,Riverside,1223.0
M1794705982,condo,299900.0,1.0,2.0,3,Riverside,92501,CA,Riverside,1405.0
M1429451107,condo,229900.0,1.0,1.0,2,Riverside,92507,CA,Riverside,1024.0
M9906760219,condo,437790.0,0.0,3.0,4,Riverside,92507,CA,Riverside,1692.0
M1103714942,condo,248888.0,0.0,1.0,2,Riverside,92507,CA,Riverside,810.0
M1840207698,condo,309500.0,1.0,2.0,3,Riverside,92501,CA,Riverside,1405.0
M2931972516,condo,205000.0,0.0,2.0,2,Riverside,92507,CA,Riverside,886.0
M2694962099,condo,359900.0,1.0,2.0,2,Riverside,92503,CA,Riverside,1203.0
M1588390352,condo,269900.0,0.0,2.0,3,Riverside,92507,CA,Riverside,1281.0
M1578999334,condo,255000.0,0.0,2.0,2,Riverside,92507,CA,Riverside,1076.0
M1460679967,condo,215000.0,0.0,1.0,1,Riverside,92507,CA,Riverside,752.0
M9064427811,condo,408790.0,1.0,2.0,3,Riverside,92507,CA,Riverside,1498.0
M1151782569,condo,359000.0,1.0,2.0,3,Riverside,92504,CA,Riverside,2000.0
M1283491783,condo,250000.0,1.0,1.0,2,Riverside,92503,CA,Riverside,775.0
M1577844090,condo,339900.0,0.0,2.0,3,Riverside,92507,CA,Riverside,1551.0
M1140789116,condo,320000.0,1.0,2.0,3,Riverside,92504,CA,Riverside,1944.0
M1506112592,condo,269990.0,0.0,2.0,2,Riverside,92508,CA,Riverside,1068.0
M2154420490,condo,390000.0,1.0,2.0,4,Riverside,92503,CA,Riverside,1687.0
M9280003855,condo,434790.0,0.0,3.0,4,Riverside,92507,CA,Riverside,1692.0
M9574346982,condo,429990.0,1.0,2.0,3,Riverside,92507,CA,Riverside,1801.0
M2725669236,condo,339995.0,1.0,2.0,2,Riverside,92503,CA,Riverside,1300.0
M1259753377,condo,289000.0,0.0,2.0,3,Riverside,92503,CA,Riverside,912.0
M1210365517,condo,179000.0,0.0,1.0,1,Riverside,92505,CA,Riverside,685.0
M2964500945,condo,259900.0,0.0,2.0,2,Riverside,92508,CA,Riverside,930.0
M2975009941,condo,299900.0,0.0,2.0,2,Riverside,92507,CA,Riverside,1121.0
M1425176896,condo,236998.0,1.0,1.0,3,Riverside,92501,CA,Riverside,1150.0
M2600842850,condo,204900.0,0.0,1.0,2,Riverside,92506,CA,Riverside,1026.0
M1403786245,condo,239900.0,1.0,1.0,3,Riverside,92501,CA,Riverside,1150.0
M9074258322,condo,414672.0,1.0,2.0,3,Riverside,92507,CA,Riverside,1498.0
M2342335366,condo,259900.0,1.0,1.0,2,Riverside,92505,CA,Riverside,1074.0
M1937371382,condo,260000.0,0.0,2.0,2,Riverside,92503,CA,Riverside,770.0
M1427848672,condo,235000.0,1.0,1.0,2,Riverside,92507,CA,Riverside,1024.0
M2216334781,condo,340000.0,1.0,2.0,3,Riverside,92505,CA,Riverside,1481.0
M2734575796,condo,319000.0,1.0,2.0,3,Riverside,92503,CA,Riverside,1525.0
M1628935697,condo,238888.0,0.0,2.0,2,Riverside,92507,CA,Riverside,1025.0
M1178166857,condo,390000.0,0.0,2.0,2,Riverside,92506,CA,Riverside,1405.0
M1566887903,condo,455000.0,0.0,2.0,3,Riverside,92507,CA,Riverside,2065.0
M2785208840,condo,238500.0,0.0,1.0,4,Riverside,92509,CA,Riverside,1474.0
M1032009830,condo,310000.0,0.0,2.0,2,Riverside,92503,CA,Riverside,1005.0
M2957271352,condo,399900.0,1.0,2.0,4,Riverside,92505,CA,Riverside,1741.0
M1145080356,condo,409999.0,1.0,2.0,4,Riverside,92505,CA,Riverside,1794.0
M2629380521,condo,157000.0,0.0,1.0,1,Riverside,92507,CA,Riverside,604.0
M1886044897,condo,336000.0,0.0,2.0,3,Riverside,92503,CA,Riverside,1240.0
M2129640043,condo,410000.0,1.0,2.0,3,Riverside,92505,CA,Riverside,1532.0
M2629164966,condo,199900.0,0.0,1.0,2,Riverside,92506,CA,Riverside,913.0
M2964426413,condo,275000.0,0.0,2.0,2,Riverside,92508,CA,Riverside,1068.0
M1886343024,condo,339000.0,0.0,2.0,4,Riverside,92504,CA,Riverside,1520.0
M2628829572,condo,180000.0,0.0,1.0,1,Riverside,92506,CA,Riverside,763.0
M1609337143,condo,156500.0,0.0,1.0,1,Riverside,92507,CA,Riverside,604.0
M1537794574,condo,299999.0,0.0,2.0,2,Riverside,92507,CA,Riverside,1170.0
M1166353553,condo,379000.0,0.0,2.0,4,Riverside,92506,CA,Riverside,1806.0
M2354339035,condo,425000.0,1.0,2.0,4,Riverside,92505,CA,Riverside,1794.0
M2129983537,condo,350000.0,1.0,2.0,3,Riverside,92504,CA,Riverside,1969.0
M1319218449,condo,406000.0,1.0,2.0,2,Riverside,92506,CA,Riverside,1732.0
M1416331232,condo,294900.0,0.0,2.0,2,Riverside,92507,CA,Riverside,1121.0
M2390364807,condo,349900.0,0.0,2.0,2,Riverside,92506,CA,Riverside,1280.0
M1608178567,condo,240000.0,0.0,1.0,1,Riverside,92507,CA,Riverside,861.0
M1163633139,condo,549000.0,0.0,2.0,2,Riverside,92506,CA,Riverside,2190.0
M1326671638,condo,399800.0,1.0,2.0,3,Riverside,92506,CA,Riverside,2188.0
M1292584673,condo,292000.0,0.0,2.0,3,Riverside,92503,CA,Riverside,912.0
M2627078073,condo,220000.0,0.0,2.0,2,Riverside,92506,CA,Riverside,1165.0
M2584147707,condo,239000.0,0.0,2.0,3,Riverside,92506,CA,Riverside,1234.0
M1014755026,condo,310000.0,0.0,2.0,3,Riverside,92509,CA,Riverside,1363.0
M1424047545,condo,230000.0,0.0,2.0,3,Riverside,92507,CA,Riverside,1085.0
M1151447176,condo,569500.0,0.0,2.0,2,Riverside,92506,CA,Riverside,2500.0
M1634227461,condo,259999.0,0.0,2.0,2,Riverside,92507,CA,Riverside,1280.0
M1512863659,condo,510000.0,0.0,3.0,4,Riverside,92501,CA,Riverside,2188.0
M1810670691,condo,1175000.0,1.0,2.0,3,Santa Barbara,93105,CA,Santa Barbara,2016.0
M1980681623,condo,690000.0,1.0,1.0,2,Santa Barbara,93111,CA,Santa Barbara,1154.0
M2202362193,condo,639000.0,1.0,1.0,1,Santa Barbara,93105,CA,Santa Barbara,1352.0
M1149058150,condo,925000.0,1.0,2.0,2,Santa Barbara,93110,CA,Santa Barbara,2010.0
M2058430239,condo,990000.0,0.0,2.0,1,Santa Barbara,93101,CA,Santa Barbara,1116.0
M1628414157,condo,1435000.0,1.0,2.0,2,Santa Barbara,93103,CA,Santa Barbara,1767.0
M1061186832,condo,639000.0,0.0,2.0,2,Santa Barbara,93101,CA,Santa Barbara,1242.0
M2091170403,condo,627500.0,0.0,2.0,3,Santa Barbara,93105,CA,Santa Barbara,1268.0
M9409651885,condo,1297000.0,0.0,2.0,2,Santa Barbara,93105,CA,Santa Barbara,1459.0
M1135830515,condo,725000.0,1.0,2.0,2,Santa Barbara,93110,CA,Santa Barbara,1192.0
M1487176969,condo,787700.0,0.0,2.0,3,Santa Barbara,93108,CA,Santa Barbara,1258.0
M1256274041,condo,749500.0,1.0,2.0,3,Santa Barbara,93103,CA,Santa Barbara,1376.0
M1052328910,condo,1425000.0,1.0,2.0,3,Santa Barbara,93108,CA,Santa Barbara,1588.0
M2101700585,condo,740000.0,0.0,2.0,2,Santa Barbara,93105,CA,Santa Barbara,1079.0
M2499334488,condo,639000.0,1.0,1.0,2,Santa Barbara,93111,CA,Santa Barbara,1260.0
M9757665302,condo,869000.0,0.0,2.0,2,Santa Barbara,93111,CA,Santa Barbara,1758.0
M2864924604,condo,959000.0,0.0,3.0,3,Santa Barbara,93105,CA,Santa Barbara,1646.0
M2015604885,condo,699000.0,0.0,2.0,2,Santa Barbara,93105,CA,Santa Barbara,1179.0
M2826827591,condo,649000.0,1.0,1.0,2,Santa Barbara,93101,CA,Santa Barbara,1047.0
M1771329781,condo,1269000.0,0.0,1.0,1,Santa Barbara,93108,CA,Santa Barbara,806.0
M1740469451,condo,480000.0,0.0,2.0,2,Santa Barbara,93111,CA,Santa Barbara,1120.0
M2893143299,condo,614000.0,1.0,1.0,2,Santa Barbara,93109,CA,Santa Barbara,1049.0
M1479185730,condo,835000.0,1.0,1.0,1,Santa Barbara,93101,CA,Santa Barbara,662.0
M2729195897,condo,599000.0,0.0,1.0,1,Santa Barbara,93103,CA,Santa Barbara,3438.0
M1660857874,condo,4250000.0,1.0,3.0,3,Santa Barbara,93101,CA,Santa Barbara,1258.0
M2910420175,condo,715000.0,0.0,2.0,3,Santa Barbara,93108,CA,Santa Barbara,1451.0
M1994274059,condo,1289000.0,0.0,2.0,2,Santa Barbara,93105,CA,Santa Barbara,1319.0
M2641658198,condo,749000.0,1.0,2.0,2,Santa Barbara,93103,CA,Santa Barbara,1009.0
M2182444510,condo,569000.0,0.0,1.0,1,Santa Barbara,93105,CA,Santa Barbara,1459.0
M1810186234,condo,1295000.0,0.0,2.0,2,Santa Barbara,93105,CA,Santa Barbara,1278.0
M2139115591,condo,690000.0,0.0,2.0,3,Santa Barbara,93101,CA,Santa Barbara,1155.0
M2587462145,condo,799500.0,0.0,2.0,2,Santa Barbara,93109,CA,Santa Barbara,1232.0
M1953296230,condo,825000.0,0.0,2.0,2,Santa Barbara,93105,CA,Santa Barbara,1682.0
M2198059214,condo,1125000.0,1.0,2.0,2,Santa Barbara,93105,CA,Santa Barbara,891.0
M2042287300,condo,625000.0,0.0,2.0,2,Santa Barbara,93101,CA,Santa Barbara,1408.0
M1040254744,condo,1500000.0,1.0,2.0,2,Santa Barbara,93108,CA,Santa Barbara,1080.0
M1501604175,condo,1995000.0,1.0,1.0,1,Santa Barbara,93101,CA,Santa Barbara,1271.0
M1333898999,condo,575000.0,1.0,1.0,2,Santa Barbara,93109,CA,Santa Barbara,3500.0
M2956535416,condo,1795000.0,1.0,1.0,1,Santa Barbara,93101,CA,Santa Barbara,1104.0
M2925743936,condo,1279900.0,1.0,4.0,4,Santa Barbara,93110,CA,Santa Barbara,1246.0
M1032976513,condo,599000.0,2.0,1.0,2,Santa Barbara,93111,CA,Santa Barbara,1223.0
M2653515065,condo,699000.0,1.0,1.0,2,Santa Barbara,93103,CA,Santa Barbara,700.0
M1603294497,condo,690000.0,0.0,2.0,2,Santa Barbara,93110,CA,Santa Barbara,1288.0
M2688134973,condo,2650000.0,0.0,2.0,2,Santa Barbara,93108,CA,Santa Barbara,1459.0
M2637100380,condo,650000.0,0.0,1.0,1,Santa Barbara,93103,CA,Santa Barbara,1731.0
M1972823583,condo,840000.0,0.0,2.0,3,Santa Barbara,93105,CA,Santa Barbara,1840.0
M1811155148,condo,1295000.0,0.0,2.0,2,Santa Barbara,93105,CA,Santa Barbara,1062.0
M1283366381,condo,1585000.0,0.0,2.0,2,Santa Barbara,93108,CA,Santa Barbara,1501.0
M1502310091,condo,895000.0,1.0,2.0,3,Santa Barbara,93105,CA,Santa Barbara,1066.0
M2291338743,condo,599000.0,0.0,1.0,2,Santa Barbara,93105,CA,Santa Barbara,1076.0
M9276969836,condo,1060000.0,2.0,2.0,2,Santa Barbara,93105,CA,Santa Barbara,2016.0
M1653093319,condo,949000.0,1.0,1.0,1,Santa Barbara,93101,CA,Santa Barbara,1209.0
M2212630074,condo,1150000.0,1.0,2.0,2,Santa Barbara,93103,CA,Santa Barbara,1340.0
M1810782489,condo,1150000.0,1.0,2.0,3,Santa Barbara,93105,CA,Santa Barbara,1132.0
M2379070995,condo,910000.0,0.0,2.0,2,Santa Barbara,93108,CA,Santa Barbara,2305.0
M2767202083,condo,555000.0,1.0,1.0,2,Santa Barbara,93101,CA,Santa Barbara,2122.0
M2303607338,condo,1195000.0,0.0,2.0,2,Santa Barbara,93101,CA,Santa Barbara,1003.0
M2634020054,condo,1199000.0,1.0,2.0,3,Santa Barbara,93105,CA,Santa Barbara,1472.0
M1048846179,condo,1800000.0,1.0,2.0,3,Santa Barbara,93101,CA,Santa Barbara,1535.0
M1620141852,condo,926000.0,0.0,1.0,1,Santa Barbara,93108,CA,Santa Barbara,2258.0
M1116340427,condo,995000.0,0.0,2.0,3,Santa Barbara,93110,CA,Santa Barbara,1627.0
M2802392353,condo,1174000.0,0.0,2.0,2,Santa Barbara,93101,CA,Santa Barbara,1048.0
